district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Palghar,P99000028156,GULMOHAR HERITAGE BUILDING NO 3 WING E PHASE I,VIVA SWASTIK HOMES,401203,,New Project,06/30/2026,,,Residential,1831.9,1855.67,5956.88,01/29/2021,,,80.0,0.0,0.0,1.0,0.0,8.0,1.0,33.0,7.0,0.0,0.0,0.0
Palghar,P99000028045,VASTU IMPRESSA B-WING,Pradeep Prabhakar Patil,401102,,New Project,09/30/2024,,,Residential,600.0,0.0,642.0,05/08/2023,,,19.0,9.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000028119,SHARDA HEIGHT,M/S. SHREE CONSTRUCTION,401305,,New Project,06/30/2028,,,Residential,2070.0,206.0,3911.13,10/02/2021,,,103.0,0.0,0.0,1.0,0.0,11.0,1.0,114.0,1.0,0.0,0.0,0.0
Palghar,P99000028557,RENUKA COMPLEX,ANUPAM A GIRI,401504,,New Project,09/30/2023,,,Residential,2179.3,676.0,2179.3,02/22/2021,,,45.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000028259,PARVATI KUNJ,SHRADDHA DEVELOPERS,401501,"('19.790164975984045','72.785147433471680')",New Project,06/30/2026,,,Residential,1415.52,0.0,1415.52,05/26/2021,,,34.0,11.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Palghar,P99000028787,MAHAVIR SADAN B,Rajesh Construction,401504,"('19.811209509579626','72.736983006191250')",New Project,12/30/2023,,,Residential,926.84,92.6,0.0,10/19/2023,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000028370,Shriyan Gold,Shriyan Engineering,401102,"('20.230800000000000','73.540200000000000')",New Project,06/30/2025,,,Residential,2107.87,0.0,2217.73,10/21/2023,,,60.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000028348,"MAYFAIR VIRAR GARDENS BUILDING NO 23, 24 and 25",MAYFAIR HOUSING,401303,"('19.443591267444827','72.801344396308900')",New Project,09/30/2026,,,Residential,2206.85,0.0,20654.0,12/14/2023,,,487.0,390.0,0.0,3.0,0.0,66.0,3.0,0.0,96.0,0.0,0.0,0.0
Palghar,P99000028372,SHREE PURAM TOWNSHIP BUILDING NO 2B,SMRITI HOUSING PRIVATE LIMITED,401404,,New Project,06/30/2028,,,Residential,1149.1,0.0,1051.02,05/17/2023,,,26.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000028403,SHARDA TOWER - II,M/S. CHETANA BUILDERS AND DEVELOPERS,401305,,New Project,06/30/2027,,,Residential,1420.0,157.01,1200.24,10/06/2022,,,71.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000028590,PRISH APARTMENT,RAJESH D YADAV,401401,,New Project,03/30/2025,,,Residential,922.0,0.0,922.0,05/04/2023,,,34.0,20.0,0.0,1.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000028345,EMONICS TOWER,MUNISH GROUP OF COMPANY,401208,,New Project,06/30/2026,,,Residential,5574.25,5574.25,2258.0,08/12/2022,,,106.0,0.0,1.0,1.0,0.0,14.0,0.0,120.0,0.0,0.0,0.0,0.0
Palghar,P99000028343,NITYA DARPAN,Shree Riddhi Siddhi Construction,401402,,New Project,06/30/2024,,,Residential,471.87,0.0,564.43,11/23/2023,,,18.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
Palghar,P99000028425,ORNATE GALAXY PHASE II,Sai Ornate Developers,401202,,New Project,12/30/2023,,,Residential,4100.0,385.34,1023.57,10/18/2023,,,24.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0
Palghar,P99000028387,MANJEREKAR KRUPA,SHRIYA BUILDERS & LAND DEVELOPERS,401202,,New Project,02/15/2024,,,Residential,770.0,0.0,770.0,01/27/2023,,,18.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0
Palghar,P99000028976,PARAMOUNT ENCLAVE PHASE 02,OM SAI CONSTRUCTION,401404,"('20.230800000000000','73.540200000000000')",New Project,12/31/2023,,,Residential,2136.05,198.36,1602.04,12/26/2023,,,46.0,14.0,0.0,1.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0
Palghar,P99000028594,PARIJAT HEIGHTS BUILDING NO 3 WING A PHASE I,VIVA SWASTIK HOMES,401203,,New Project,06/30/2026,,,Residential,1415.02,499.96,1984.16,03/19/2021,,,53.0,0.0,0.0,2.0,0.0,10.0,1.0,9.0,4.0,0.0,0.0,0.0
Palghar,P99000028618,MAHAVIR KUNJ D WING B TYPE C,Rajesh Realtors,401506,"('20.230800000000000','73.540200000000000')",New Project,12/30/2023,,,Residential,898.8,89.88,674.1,10/19/2023,1.0,,22.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
Palghar,P99000029122,Pawan Kuteer,Shree Mahalaxmi Ventures,401201,,New Project,12/31/2023,,,Residential,975.23,0.0,1177.22,05/08/2023,,,5.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0
Palghar,P99000028439,SADGURU HEIGHTS,SHREE SADGURU BUILDERS & DEVELOPERS,401303,,New Project,06/30/2026,,,Residential,1427.79,133.71,1337.84,10/31/2023,,,88.0,30.0,0.0,2.0,0.0,20.0,2.0,79.0,2.0,0.0,0.0,0.0
Palghar,P99000028675,AKRUTI PRIME SQUARE,ASHISH ANIL PATIL,401404,"('19.684180000000000','72.750815000000000')",New Project,06/30/2023,,,Residential,630.0,0.0,880.97,04/14/2023,,,20.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000028513,"VEER - 2, Building No.3",Veer Global Infraconstruction Limited,401404,,New Project,06/30/2023,,,Residential,769.0,0.0,769.0,02/22/2023,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0
Palghar,P99000029992,GOLDEN PARADISE,MAHALAXMI DEVELOPERS,401102,,New Project,12/31/2025,,,Residential,2200.0,0.0,2006.32,12/19/2023,,,36.0,20.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000034206,VEER 11,Veer Global Infraconstruction Limited,401404,,New Project,12/31/2025,,,Residential,2722.41,200.0,2722.41,03/17/2023,,,89.0,0.0,0.0,3.0,0.0,15.0,18.0,17.0,18.0,0.0,0.0,0.0
Palghar,P99000028639,DEEP DARSHAN,DEEP ENTERPRISE,401208,,New Project,04/30/2026,,,Residential,1814.7,0.0,1814.7,02/22/2023,,,80.0,0.0,0.0,1.0,0.0,5.0,1.0,10.0,1.0,0.0,0.0,0.0
Palghar,P99000028897,SAVEWADI-3,KAWALI BUILDERS,401202,,New Project,06/30/2023,,,Residential,730.0,0.0,200.85,07/03/2023,,,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
Palghar,P99000028799,ANGEL RESIDENCY,ZINAL DEVELOPERS,401102,"('20.230800000000000','73.540200000000000')",New Project,09/30/2024,,,Residential,440.35,0.0,1108.68,02/19/2023,,,30.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029160,EKDANT APARTMENT,RAJESH BANKELAL MISHRA,401404,,New Project,12/31/2023,,,Residential,1000.55,100.0,1397.66,04/28/2021,,,42.0,0.0,2.0,2.0,2.0,8.0,2.0,4.0,2.0,0.0,0.0,0.0
Palghar,P99000030163,SPACE HEIGHTS - PHASE 2,SPACE ASSOCIATES,401208,"('20.230800000000000','73.540200000000000')",New Project,12/31/2023,,,Residential,3720.0,0.0,2907.34,11/08/2023,,,59.0,26.0,0.0,1.0,0.0,10.0,0.0,0.0,29.0,0.0,0.0,0.0
Palghar,P99000029866,PENINSULA RESIDENCY,PRIESKA REAL ESTATES PVT. LTD.,401303,"('19.462182000000000','72.801290000000000')",New Project,03/31/2023,,,Residential,2464.01,167.01,4684.37,02/20/2023,,,119.0,11.0,0.0,2.0,0.0,26.0,2.0,14.0,2.0,0.0,0.0,0.0
Palghar,P99000028907,GALAXY COMPLEX,KSQUARE REALTY PRIVATE LIMITED,401102,,New Project,07/31/2024,,,Residential,532.34,0.0,471.3,03/01/2023,,,11.0,0.0,0.0,1.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0
Palghar,P99000028955,GALAXY COMPLEX,KSQUARE REALTY PRIVATE LIMITED,401102,,New Project,01/31/2024,,,Residential,1664.41,0.0,1487.37,03/01/2023,,,44.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,58.0,0.0,0.0,0.0
Palghar,P99000029336,GALAXY RESIDENCY,MAHASHAKTI ENTERPRISES,401103,"('20.230800000000000','73.540200000000000')",New Project,12/31/2026,,,Residential,1765.0,0.0,1763.58,05/15/2021,,,48.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000029401,GALAXY APARTMENT,ACE DEVELOPERS,401102,,New Project,12/31/2024,,,Residential,1108.68,0.0,1108.68,05/21/2021,,,30.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029538,Lake View,Rishabh Enterprises,401404,,New Project,12/31/2025,,,Residential,528.0,0.0,1159.27,08/07/2023,,,18.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000029298,GIRDHARI HEIGHTS,SHREE KRISHNA DEVELOPERS,401305,,New Project,12/31/2024,,,Residential,1339.15,0.0,4322.4,08/17/2023,,,67.0,30.0,0.0,1.0,0.0,8.0,1.0,25.0,1.0,0.0,0.0,0.0
Palghar,P99000029046,SPANISH VILLA,SHANTEE REALTY AND LIFE SPACE,401208,,New Project,12/31/2025,,,Residential,1091.33,500.0,1091.33,11/04/2023,,,30.0,18.0,0.0,2.0,0.0,6.0,30.0,0.0,30.0,0.0,0.0,0.0
Palghar,P99000031606,PLATINUM OAK,GREENSPACE CONSTRUCTION PVT LTD,401303,"('20.230800000000000','73.540200000000000')",New Project,12/31/2022,,12/31/2023,Residential,3272.75,0.0,3272.75,09/30/2023,,,80.0,59.0,0.0,5.0,0.0,25.0,20.0,0.0,12.0,0.0,0.0,0.0
Palghar,P99000029292,"Paramount Enclave, Phase-II, Building No 3, Wing-A, Type-C",BRAJBHOOMI DEVELOPERS,401404,"('20.230800000000000','73.540200000000000')",New Project,03/31/2024,,,Residential,1680.01,0.0,1680.01,07/04/2023,,,37.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029318,EMERALD WOODS,SHREHIT DEVELOPERS,401502,,New Project,12/31/2022,,,Residential,455.46,0.0,842.94,05/09/2023,,,13.0,3.0,0.0,1.0,0.0,5.0,1.0,13.0,5.0,0.0,0.0,0.0
Palghar,P99000029642,GREEN PARK 2,KAWALI BUILDERS,401201,,New Project,12/31/2023,,,Residential,446.35,0.0,561.04,06/04/2021,,,15.0,0.0,0.0,1.0,0.0,6.0,1.0,14.0,20.0,0.0,0.0,0.0
Palghar,P99000029251,Parivar D Wing,THDC Parivar LLP,401501,,New Project,03/31/2024,,,Residential,2536.63,257.0,2280.63,11/02/2022,,,70.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029406,Durva Building No 2,THDC Durva LLP,401501,,New Project,03/31/2024,,,Residential,902.12,90.21,810.11,07/13/2021,,,30.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029320,C D GURUDEV,CHETAN HARISHCHANDRA DESAI,401303,,New Project,12/31/2024,,,Residential,3490.0,779.0,13792.45,10/20/2023,,,190.0,18.0,0.0,1.0,0.0,17.0,1.0,255.0,148.0,0.0,0.0,0.0
Palghar,P99000029457,Imperial Callisto,IMPERIAL DEVELOPERS,401202,,New Project,12/31/2024,,,Residential,6980.0,0.0,2614.46,05/23/2021,,,34.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0
Palghar,P99000029455,Frenny Platinum Tower,Platinum Developers,401208,,New Project,12/31/2026,,,Residential,687.98,0.0,4145.64,12/08/2023,,,236.0,224.0,0.0,2.0,0.0,30.0,2.0,0.0,3.0,0.0,0.0,0.0
Palghar,P99000030007,PARADISE AVENUE,SAI PARADISE DEVELOPERS,401102,,New Project,05/31/2024,,,Residential,439.23,43.92,2006.32,04/14/2023,,,37.0,0.0,0.0,2.0,0.0,10.0,2.0,8.0,2.0,0.0,0.0,0.0
Palghar,P99000029591,ARCH DEVELOPERS,ARCH DEVELOPERS,401208,,New Project,03/31/2023,,03/31/2027,Residential,5785.76,0.0,5785.76,12/11/2023,,,85.0,1.0,0.0,1.0,0.0,9.0,0.0,40.0,0.0,0.0,0.0,0.0
Palghar,P99000029619,SHIRKE APARTMENT,SHREE RADHAKRISHNA DEVELOPERS,401303,"('19.462918000000000','72.809066000000000')",New Project,03/31/2024,,,Residential,1825.27,0.0,1825.27,06/09/2021,,,46.0,0.0,0.0,80.0,0.0,5.0,10.0,12.0,0.0,0.0,0.0,0.0
Palghar,P99000029634,MADHAV VATIKA - VII,Aaradhya Realtors,401404,,New Project,05/31/2024,,,Residential,288.0,0.0,538.78,10/05/2023,,,12.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029584,OAKWOOD PHASE-2,JEEVDANI BUILDERS & DEVELOPERS LLP,401303,"('19.696713600000000','72.769885000000000')",New Project,05/31/2025,,,Residential,3693.25,0.0,10372.62,12/30/2023,,,203.0,0.0,0.0,0.0,0.0,19.0,0.0,414.0,0.0,0.0,0.0,0.0
Palghar,P99000029746,UMRALE KAJAL CO-OP HOUSING SOCIETY LTD,SNEHA BUILDERS & LAND DEVELOPERS,401203,,New Project,12/31/2024,,,Residential,1920.0,0.0,4298.0,02/20/2023,,,57.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,0.0
Palghar,P99000029990,VINAY GARDENS BUILDING NO 3 AND 4,VINAY REALTY,401102,,New Project,04/30/2022,,04/30/2024,Residential,3162.6,812.16,3640.34,09/06/2023,,,96.0,71.0,0.0,2.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0
Palghar,P99000029692,JAI JIVDANI APARTMENT,RAJENDRA RAMCHANDRA VANE,401305,"('19.470998000000000','72.813531000000000')",New Project,08/31/2023,,,Residential,2059.52,0.0,2059.52,06/20/2021,,,53.0,0.0,0.0,66.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0
Palghar,P99000029810,SHREE BALAJI AVENUE,PRABHA REALTY,401501,"('19.696713600000000','72.769885000000000')",New Project,06/30/2024,,,Residential,1934.58,0.0,1934.58,06/26/2021,,,68.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029747,RENUKKA ENCLAVE,VANDANA REALTORS,401602,"('19.990000000000000','72.750000000000000')",New Project,12/01/2023,,,Residential,1052.35,0.0,1052.1,04/06/2023,,,15.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000030092,ANJANEYA HEIGHTS,K P ENTERPRISES,401202,,New Project,12/31/2024,,,Residential,1370.3,0.0,2406.61,09/30/2023,,,37.0,0.0,1.0,2.0,0.0,10.0,1.0,92.0,0.0,0.0,0.0,0.0
Palghar,P99000029806,Raj Embassy,Raj Homemakers and Infra LLP,401208,,New Project,12/31/2026,,,Residential,2327.0,0.0,2327.0,08/21/2023,,,60.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000030797,VIDYA VIHAR,ACORN BUILDER,401103,,New Project,06/30/2023,,,Residential,2880.0,0.0,2091.65,09/06/2021,,,60.0,0.0,0.0,4.0,0.0,4.0,1.0,10.0,20.0,0.0,0.0,0.0
Palghar,P99000030044,Bhoomi Classic Building No. 02,Apna Sai Builders And Developers,401203,,New Project,12/31/2028,,,Residential,2274.0,796.55,9891.52,12/15/2023,,,186.0,103.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000029890,Arihant Residency,Sheetal Construction,401605,,New Project,06/25/2025,,,Residential,969.0,0.0,1154.86,04/28/2023,,,20.0,0.0,0.0,0.0,0.0,5.0,42.0,34.0,42.0,0.0,0.0,0.0
Palghar,P99000030381,SAI NIWAS CO OP HSG SOC LTD,G R SONS,401203,,New Project,05/31/2024,,,Residential,973.16,973.16,537.6,12/15/2021,,,22.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
Palghar,P99000029865,Shubh Aarambh,Visharia Sadguru Bhoomi LLP,401102,,New Project,06/30/2023,,06/15/2024,Residential,818.1,0.0,1645.93,11/28/2023,,,35.0,33.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000030386,RISING HEIGHT,M/S RISING ENTERPRISES,401208,,New Project,12/31/2024,,,Residential,710.0,0.0,1171.13,12/14/2023,,,42.0,5.0,1.0,1.0,0.0,6.0,0.0,50.0,0.0,0.0,0.0,0.0
Palghar,P99000029993,JIVDANI VAIBHAVLAXMI,Kishor Bhaskar Patil,401303,"('19.467480000000000','72.804653000000000')",New Project,12/31/2023,,,Residential,2369.45,0.0,2369.45,07/14/2021,,,65.0,0.0,0.0,72.0,0.0,15.0,15.0,45.0,12.0,0.0,0.0,0.0
Palghar,P99000029964,PRITI PEARRL,RAJLAXMI DEVELOPERS,401102,"('19.575676915463640','72.805972013833600')",New Project,12/31/2025,,,Residential,4047.43,0.0,4047.43,07/05/2023,,,78.0,0.0,0.0,1.0,0.0,7.0,12.0,5.0,12.0,0.0,0.0,0.0
Palghar,P99000030177,GOKUL DHAM HEIGHTS,MAYUR PRABHAKAR DESHMUKH,401303,"('19.465093000000000','72.806537000000000')",New Project,03/31/2023,,,Residential,2161.5,0.0,2161.5,07/30/2021,,,63.0,0.0,0.0,65.0,0.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0
Palghar,P99000031455,MOONSTONE WING B AND C,BJ ENTERPRISE,401202,"('19.367663411269447','72.820464129816410')",New Project,03/31/2025,,,Residential,751.16,0.0,6452.35,08/21/2023,,,161.0,0.0,2.0,2.0,0.0,34.0,2.0,0.0,116.0,0.0,0.0,0.0
Palghar,P99000030313,SHRI KRISHNA HEIGHTS,HMK BUILDERS,401208,"('19.357993500000000','72.867267500000000')",New Project,11/30/2023,,,Residential,1783.19,2283.19,1120.0,12/31/2023,,,43.0,25.0,0.0,1.0,0.0,12.0,8.0,10.0,8.0,0.0,0.0,0.0
Palghar,P99000030867,SOHO RESIDENCY,MAHAVIR CONSTRUCTION COMPANY,401404,"('19.690506359498760','72.758362230072010')",New Project,12/31/2025,,,Residential,2100.0,0.0,4875.55,11/04/2023,,,54.0,18.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000031900,Veer One,Veer Global Infraconstruction Limited,401208,,New Project,12/31/2027,,,Residential,6372.21,0.0,6372.35,02/22/2023,,,160.0,0.0,0.0,1.0,0.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0
Palghar,P99000030079,GLOBAL ARCADE 1,NINE ASSOCIATE DEVELOPERS,401209,,New Project,12/31/2022,,,Residential,910.0,0.0,165.02,07/24/2021,,,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Palghar,P99000030348,LAKE VIEW HEIGHT 2,SAI BUILDCON,401208,"('19.378669842686850','72.856144841918930')",New Project,06/30/2025,,,Residential,4734.68,475.0,2974.56,09/29/2022,,,67.0,0.0,0.0,1.0,0.0,8.0,1.0,9.0,1.0,0.0,0.0,0.0
Palghar,P99000030426,LAKE VIEW HEIGHT 2,SAI BUILDCON,401208,"('19.378631888905197','72.856021460304250')",New Project,06/30/2025,,,Residential,4734.68,475.0,1999.14,09/29/2022,,,52.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,12.0,0.0,0.0,0.0
Palghar,P99000030254,VRINDAVAN KUKDY,SAFAL BUILDERS,401501,,New Project,12/31/2028,,,Residential,8000.0,824.94,6441.77,04/19/2023,,,174.0,0.0,0.0,6.0,0.0,21.0,3.0,64.0,3.0,0.0,0.0,0.0
Palghar,P99000030707,Darpan A Wing,THDC Siddhivinayak LLP,401404,,New Project,08/31/2024,,,Residential,528.55,0.0,891.51,12/01/2021,,,31.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000031128,MANISHA APARTMENT,MEHTA DEVELOPERS,401501,"('19.784780937664884','72.764842447051990')",New Project,07/31/2024,,,Residential,493.0,0.0,492.42,07/06/2023,,,12.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000030943,SHANTI HEIGHTS,SADGURU BUILDERS AND DEVELOPERS,401301,"('19.462797300000000','72.776064100000000')",New Project,12/31/2026,,,Residential,1749.82,0.0,3858.82,11/24/2023,,,49.0,0.0,0.0,1.0,0.0,14.0,1.0,65.0,26.0,0.0,0.0,0.0
Palghar,P99000033447,Harmony,Blueprint Construction,401201,,New Project,12/25/2025,,,Residential,323.05,10.0,1269.23,12/17/2023,,,22.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0
Palghar,P99000030294,MAHAVIR ASHISH CO-OPERATIVE HOUSING SOCIETY LTD,YASHRAJ DEVELOPERS,401305,,New Project,12/31/2026,,,Residential,1111.88,0.0,2071.58,08/01/2021,,,73.0,0.0,0.0,1.0,0.0,8.0,1.0,16.0,1.0,0.0,0.0,0.0
Palghar,P99000033137,BASSEIN TOWER,BASSEIN INFRA BUILD,401201,,New Project,12/31/2024,,,Residential,950.0,0.0,2004.0,03/20/2023,,,39.0,0.0,0.0,1.0,0.0,16.0,0.0,78.0,0.0,0.0,0.0,0.0
Palghar,P99000030304,KRISH MANSION,KBAFNA INFRAA PRIVATE LIMITED,401404,"('19.696505860889445','72.763787565467820')",New Project,12/24/2024,,,Residential,321.87,0.0,701.09,10/04/2023,,,12.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000030889,UNIQUE AVENUE 210,MANGALMURTI LAND DEVELOPERS,401203,"('19.434452332954010','72.810810145149220')",New Project,08/29/2026,,,Residential,2005.0,0.0,9622.57,12/15/2023,,,216.0,133.0,0.0,2.0,0.0,34.0,2.0,2.0,38.0,0.0,0.0,0.0
Palghar,P99000030406,GALAXY HEIGHTS,SHAKTI DEVELOPERS,401208,,New Project,12/31/2027,,,Residential,3038.5,3038.5,3038.5,03/04/2023,,,82.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000031872,SAI BABA NAGAR,VED GANGA,401305,,New Project,12/31/2026,,,Residential,3800.0,380.0,14692.69,10/13/2023,,,264.0,48.0,3.0,3.0,0.0,15.0,0.0,439.0,0.0,0.0,0.0,0.0
Palghar,P99000030721,AMEYA VILLA,AMEYA DEVELOPERS,401602,"('19.988909000000000','72.735434000000000')",New Project,12/31/2024,,,Residential,1280.54,1280.54,1164.27,11/28/2023,,,24.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000030577,KRISHNA APARTMENT,ASHOK THAKORBHAI PATEL,401404,"('19.685996000000000','72.750701000000000')",New Project,12/31/2021,,12/31/2022,Residential,603.75,0.0,724.08,11/25/2022,,,16.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000030621,DREAM VILLA,SHRINATH INFRA,401303,,New Project,12/31/2022,,,Residential,1970.0,197.0,586.82,10/21/2022,,,20.0,5.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000030622,Hayaat Galaxy II,M M Enterprises,401208,,New Project,11/30/2026,,,Residential,4330.0,345.65,5429.79,09/04/2021,,,85.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000031683,SRUSHTI DEVELOPERS BUILD NO 7,SRUSHTI DEVELOPERS,401404,,New Project,12/31/2026,,,Residential,2600.0,914.56,3525.0,10/28/2021,,,86.0,0.0,0.0,1.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0
Palghar,P99000032857,GLOBE PRATHAM,GLOBE CORP,401506,"('19.782251989701710','72.757353719482410')",New Project,04/29/2024,,,Residential,1206.0,0.0,1809.0,05/22/2023,,,42.0,4.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000030582,AKSHAY ENCLAVE,SHREE SHIVBALI BUILDERS PRIVATE LIMITED,401208,,New Project,12/31/2028,,,Residential,2752.0,275.2,2752.0,08/27/2021,,,93.0,0.0,3.0,3.0,3.0,3.0,3.0,16.0,3.0,0.0,0.0,0.0
Palghar,P99000030553,SUNSHINE GREEN PARK PHASE V,SHantee Homes Realty LLP,407208,"('19.408714000000000','72.846729300000000')",New Project,12/31/2025,,,Residential,1179.68,0.0,1179.68,12/18/2023,,,28.0,23.0,0.0,1.0,0.0,8.0,2.0,0.0,6.0,0.0,0.0,0.0
Palghar,P99000031256,Joyville Virar Phase 6,Joyville Shapoorji Housing Private Limited,401303,"('19.438296300000000','72.793017499999990')",New Project,03/31/2025,,,Residential,3151.75,4660.2,32298.79,10/20/2023,2.0,,576.0,186.0,0.0,0.0,3.0,45.0,2.0,0.0,309.0,0.0,0.0,0.0
Palghar,P99000033257,SAHAYOG HEIGHTS,DSQUARE BUILDCON LLP,401202,"('19.381289000000000','72.821598000000000')",New Project,12/31/2025,,,Residential,990.0,0.0,4616.47,12/28/2023,,,67.0,26.0,0.0,1.0,0.0,11.0,1.0,0.0,16.0,0.0,0.0,0.0
Palghar,P99000031183,BEGINNING HEIGHTS,ANAND MOHAN DUBEY,401404,"('19.699004005894892','72.775485452423080')",New Project,12/31/2029,,,Residential,2450.0,262.65,5495.79,12/31/2023,,,116.0,6.0,0.0,4.0,0.0,32.0,4.0,0.0,10.0,0.0,0.0,0.0
Palghar,P99000031296,SAFALYA,CHANDRASHEKHAR SHANTARAM DHURI,401201,,New Project,08/31/2022,,,Residential,500.0,0.0,436.9,02/10/2023,,,10.0,0.0,0.0,1.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0
Palghar,P99000030880,NIRVANA ECO HOMES BLDG NO 03,ASIATIC STRUCTURES LLP,401404,,New Project,12/31/2023,,,Residential,1265.65,696.08,2722.2,09/13/2021,,,30.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0
